<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2017.07.28	15:00:00	1263.63	1267.06	1259.47	1263.61	13667	0	0
2017.07.28	16:00:00	1265.65	1267.84	1262.26	1265.73	24120	0	0
2017.07.28	17:00:00	1266.40	1270.31	1264.90	1266.46	24606	0	0
2017.07.28	18:00:00	1268.99	1270.40	1266.18	1269.08	23107	0	0
2017.07.28	19:00:00	1268.61	1269.80	1268.36	1268.69	12855	0	0
2017.07.28	20:00:00	1268.73	1270.71	1268.15	1268.85	9018	0	0
2017.07.28	21:00:00	1270.52	1270.80	1268.25	1270.64	9985	0	0
2017.07.28	22:00:00	1269.13	1270.34	1268.70	1269.26	6565	0	0
2017.07.28	23:00:00	1269.23	1269.93	1268.86	1269.34	3054	0	10
2017.07.30	00:00:00	1270.09	1271.11	1269.80	1270.33	1307	0	0
2017.07.31	00:00:00	1270.33	1270.74	1265.76	1269.36	111511	0	0
2017.07.31	01:00:00	1270.20	1271.07	1269.59	1270.35	4808	0	0
2017.07.31	02:00:00	1270.24	1270.77	1268.76	1270.26	7754	0	0
2017.07.31	03:00:00	1269.31	1270.48	1268.04	1269.41	9659	0	0
2017.07.31	04:00:00	1268.15	1269.54	1268.09	1268.26	7301	0	0
2017.07.31	05:00:00	1268.92	1269.61	1267.24	1269.09	6290	0	0
2017.07.31	06:00:00	1267.33	1269.13	1266.93	1267.45	5785	0	0
2017.07.31	07:00:00	1268.17	1269.00	1267.14	1268.28	5569	0	0
2017.07.31	08:00:00	1268.65	1269.27	1267.41	1268.76	7506	0	0
2017.07.31	09:00:00	1267.70	1269.37	1265.68	1267.80	9778	0	0
2017.07.31	10:00:00	1266.59	1267.89	1265.79	1266.71	10876	0	0
2017.07.31	11:00:00	1266.93	1267.51	1266.02	1267.01	8119	0	0
2017.07.31	12:00:00	1267.44	1268.04	1266.41	1267.59	5696	0	0
2017.07.31	13:00:00	1267.54	1269.30	1267.09	1267.57	5668	0	0
2017.07.31	14:00:00	1268.30	1269.28	1266.75	1268.31	8446	0	0
2017.07.31	15:00:00	1267.73	1269.02	1266.42	1267.76	14027	0	0
2017.07.31	16:00:00	1267.89	1269.62	1266.46	1267.92	16390	0	0
2017.07.31	17:00:00	1268.79	1269.73	1267.32	1268.86	16580	0	0
2017.07.31	18:00:00	1268.13	1269.84	1267.43	1268.21	15708	0	0
2017.07.31	19:00:00	1267.73	1269.04	1266.93	1267.87	11900	0	0
2017.07.31	20:00:00	1267.29	1269.92	1267.02	1267.38	10989	0	0
2017.07.31	21:00:00	1269.76	1270.16	1267.49	1269.93	9524	0	0
2017.07.31	22:00:00	1269.56	1270.31	1269.09	1269.66	6938	0	0
2017.07.31	23:00:00	1269.71	1270.30	1269.11	1269.20	2432	0	8
2017.08.01	00:00:00	1269.32	1274.09	1262.53	1268.69	131969	0	0
2017.08.01	01:00:00	1269.24	1269.94	1267.32	1269.37	4297	0	0
2017.08.01	02:00:00	1267.42	1269.45	1266.95	1267.54	8726	0	0
2017.08.01	03:00:00	1268.63	1269.23	1267.06	1268.73	10703	0	0
2017.08.01	04:00:00	1269.08	1270.52	1267.45	1269.11	9752	0	0
2017.08.01	05:00:00	1269.93	1270.63	1268.70	1270.01	7800	0	0
2017.08.01	06:00:00	1269.48	1270.64	1268.95	1269.62	6505	0	0
2017.08.01	07:00:00	1270.02	1270.78	1269.06	1270.14	7644	0	0
2017.08.01	08:00:00	1269.57	1270.69	1268.08	1269.67	7246	0	0
2017.08.01	09:00:00	1268.08	1270.12	1267.97	1268.19	8388	0	0
2017.08.01	10:00:00	1269.42	1270.32	1268.02	1269.50	10484	0	0
2017.08.01	11:00:00	1268.56	1270.41	1266.60	1268.67	10863	0	0
2017.08.01	12:00:00	1267.34	1268.49	1264.77	1267.43	10508	0	0
2017.08.01	13:00:00	1266.78	1267.82	1264.70	1266.91	9822	0	0
2017.08.01	14:00:00	1266.01	1267.78	1262.49	1266.05	12384	0	0
2017.08.01	15:00:00	1267.35	1272.02	1262.56	1267.45	19292	0	0
2017.08.01	16:00:00	1270.55	1274.10	1266.12	1270.50	22624	0	0
2017.08.01	17:00:00	1272.75	1274.10	1270.34	1272.94	22591	0	0
2017.08.01	18:00:00	1271.60	1273.32	1271.28	1271.71	16152	0	0
2017.08.01	19:00:00	1272.69	1273.88	1271.53	1272.79	11288	0	0
2017.08.01	20:00:00	1272.65	1273.94	1271.59	1272.76	11078	0	0
2017.08.01	21:00:00	1272.15	1273.09	1268.53	1272.23	8363	0	0
2017.08.01	22:00:00	1268.89	1272.19	1268.46	1268.97	8007	0	0
2017.08.01	23:00:00	1269.00	1269.71	1268.54	1268.64	2384	0	8
2017.08.02	00:00:00	1268.64	1272.79	1262.87	1266.21	128104	0	0
2017.08.02	01:00:00	1268.62	1270.92	1266.48	1268.73	5412	0	0
2017.08.02	02:00:00	1267.57	1271.11	1266.39	1267.69	10246	0	0
2017.08.02	03:00:00	1267.85	1268.76	1265.96	1267.86	7796	0	0
2017.08.02	04:00:00	1266.60	1268.62	1264.99	1266.69	8084	0	0
2017.08.02	05:00:00	1266.66	1266.75	1265.11	1266.73	6945	0	0
2017.08.02	06:00:00	1265.90	1266.52	1264.11	1266.02	6582	0	0
2017.08.02	07:00:00	1265.06	1266.66	1264.16	1265.21	9223	0	0
2017.08.02	08:00:00	1265.55	1267.39	1264.48	1265.66	7523	0	0
2017.08.02	09:00:00	1267.21	1267.70	1264.55	1267.22	10612	0	0
2017.08.02	10:00:00	1266.68	1267.76	1265.54	1266.78	9592	0	0
2017.08.02	11:00:00	1266.55	1267.36	1265.58	1266.65	9122	0	0
2017.08.02	12:00:00	1265.80	1267.36	1265.75	1265.90	6562	0	0
2017.08.02	13:00:00	1267.16	1267.49	1265.85	1267.24	6974	0	0
2017.08.02	14:00:00	1266.91	1268.38	1262.84	1267.00	11588	0	0
2017.08.02	15:00:00	1264.62	1270.52	1262.89	1264.67	22488	0	0
2017.08.02	16:00:00	1269.87	1270.82	1264.54	1270.00	23403	0	0
2017.08.02	17:00:00	1270.48	1271.73	1268.18	1270.58	19616	0	0
2017.08.02	18:00:00	1271.18	1272.28	1269.76	1271.28	14337	0	0
2017.08.02	19:00:00	1271.99	1272.73	1269.68	1272.05	10670	0	0
2017.08.02	20:00:00	1270.13	1272.80	1267.33	1270.35	12747	0	0
2017.08.02	21:00:00	1268.04	1270.63	1265.82	1268.16	9950	0	0
2017.08.02	22:00:00	1266.54	1268.17	1265.81	1266.65	8041	0	0
2017.08.02	23:00:00	1266.57	1267.00	1265.94	1266.40	3273	0	8
2017.08.03	00:00:00	1266.20	1270.83	1256.70	1268.61	127613	0	0
2017.08.03	01:00:00	1265.89	1266.95	1256.67	1266.24	6241	0	0
2017.08.03	02:00:00	1262.96	1265.48	1256.67	1263.05	12544	0	0
2017.08.03	03:00:00	1262.03	1264.04	1261.81	1262.01	10802	0	0
2017.08.03	04:00:00	1263.66	1264.21	1262.35	1263.74	9437	0	0
2017.08.03	05:00:00	1263.13	1264.31	1261.53	1263.23	7770	0	0
2017.08.03	06:00:00	1261.86	1263.60	1261.55	1261.97	6560	0	0
2017.08.03	07:00:00	1262.36	1262.99	1261.67	1262.43	5016	0	0
2017.08.03	08:00:00	1262.48	1263.22	1261.61	1262.63	6862	0	0
2017.08.03	09:00:00	1261.90	1263.28	1259.76	1262.01	10035	0	0
2017.08.03	10:00:00	1261.17	1262.70	1259.85	1261.27	10073	0	0
2017.08.03	11:00:00	1261.96	1263.49	1260.52	1262.06	8590	0	0
2017.08.03	12:00:00	1263.37	1263.62	1261.77	1263.37	7417	0	0
2017.08.03	13:00:00	1262.00	1268.06	1261.85	1262.14	10198	0	0
2017.08.03	14:00:00	1267.54	1268.32	1262.47	1267.68	17238	0	0
2017.08.03	15:00:00	1266.40	1268.43	1265.23	1266.46	17333	0	0
2017.08.03	16:00:00	1268.48	1269.62	1265.32	1267.19	18317	0	0
2017.08.03	17:00:00	1269.13	1269.70	1267.31	1269.08	19406	0	0
2017.08.03	18:00:00	1268.52	1269.69	1267.25	1268.61	16269	0	0
2017.08.03	19:00:00	1267.83	1269.39	1267.37	1267.95	12443	0	0
2017.08.03	20:00:00	1268.34	1268.96	1267.64	1268.44	10189	0	0
2017.08.03	21:00:00	1268.74	1270.74	1267.63	1268.79	10269	0	0
2017.08.03	22:00:00	1268.39	1270.85	1267.72	1268.53	10438	0	0
2017.08.03	23:00:00	1268.54	1269.12	1267.86	1268.25	2946	0	8
2017.08.04	00:00:00	1268.62	1270.17	1254.19	1258.77	119019	0	0
2017.08.04	01:00:00	1268.51	1270.06	1267.78	1268.64	4417	0	0
2017.08.04	02:00:00	1269.07	1270.12	1267.95	1269.20	8970	0	0
2017.08.04	03:00:00	1268.91	1270.13	1267.56	1269.01	7682	0	0
2017.08.04	04:00:00	1268.19	1268.97	1267.20	1268.35	7937	0	0
2017.08.04	05:00:00	1267.40	1268.86	1267.28	1267.57	6039	0	0
2017.08.04	06:00:00	1267.83	1268.44	1267.37	1267.92	4253	0	0
2017.08.04	07:00:00	1268.03	1269.79	1267.69	1268.10	5409	0	0
2017.08.04	08:00:00	1269.47	1269.75	1267.76	1269.53	8409	0	0
2017.08.04	09:00:00	1269.10	1270.17	1268.67	1269.22	8401	0	0
2017.08.04	10:00:00	1269.21	1270.26	1268.76	1269.38	7986	0	0
2017.08.04	11:00:00	1269.14	1269.69	1268.60	1269.11	4992	0	0
2017.08.04	12:00:00	1269.42	1269.82	1268.63	1269.46	5182	0	0
2017.08.04	13:00:00	1268.86	1269.89	1267.27	1268.93	6163	0	0
2017.08.04	14:00:00	1267.81	1269.68	1260.65	1267.93	14671	0	0
2017.08.04	15:00:00	1261.79	1269.53	1255.71	1261.91	24390	0	0
2017.08.04	16:00:00	1256.82	1263.20	1254.10	1256.91	26026	0	0
2017.08.04	17:00:00	1257.35	1258.23	1254.19	1257.47	22064	0	0
2017.08.04	18:00:00	1256.67	1258.24	1255.73	1256.78	16254	0	0
2017.08.04	19:00:00	1257.21	1258.99	1256.35	1257.34	12086	0	0
2017.08.04	20:00:00	1257.96	1259.12	1257.16	1258.02	10433	0	0
2017.08.04	21:00:00	1258.35	1259.13	1257.36	1258.39	7903	0	0
2017.08.04	22:00:00	1258.44	1259.18	1258.07	1258.49	5746	0	0
2017.08.04	23:00:00	1258.54	1259.26	1258.34	1258.52	2691	0	8
2017.08.06	00:00:00	1258.66	1258.77	1256.96	1257.69	1372	0	0
2017.08.07	00:00:00	1257.71	1259.91	1255.78	1257.41	90938	0	0
2017.08.07	01:00:00	1257.63	1258.80	1256.43	1257.73	5512	0	0
2017.08.07	02:00:00	1257.17	1258.73	1256.57	1257.39	7554	0	0
2017.08.07	03:00:00	1257.72	1258.83	1257.22	1257.77	10358	0	0
2017.08.07	04:00:00	1258.43	1258.98	1257.46	1258.52	8649	0	0
2017.08.07	05:00:00	1257.89	1259.05	1257.60	1257.99	5586	0	0
2017.08.07	06:00:00	1258.43	1258.97	1257.68	1258.54	4759	0	0
2017.08.07	07:00:00	1257.98	1258.50	1257.29	1258.08	3661	0	0
2017.08.07	08:00:00	1257.54	1258.44	1257.14	1257.68	6736	0	0
2017.08.07	09:00:00	1257.33	1258.56	1257.10	1257.52	9215	0	0
2017.08.07	10:00:00	1257.38	1258.64	1257.12	1257.50	9111	0	0
2017.08.07	11:00:00	1257.99	1258.31	1256.12	1258.10	8557	0	0
2017.08.07	12:00:00	1257.08	1258.11	1255.78	1257.23	8363	0	0
2017.08.07	13:00:00	1256.00	1258.39	1255.90	1256.11	8620	0	0
2017.08.07	14:00:00	1256.66	1258.50	1255.67	1256.74	11628	0	0
2017.08.07	15:00:00	1256.46	1258.59	1255.78	1256.56	12472	0	0
2017.08.07	16:00:00	1257.80	1258.92	1256.09	1257.99	15075	0	0
2017.08.07	17:00:00	1257.83	1259.77	1257.21	1257.92	12146	0	0
2017.08.07	18:00:00	1259.07	1259.97	1257.88	1259.18	10270	0	0
2017.08.07	19:00:00	1258.88	1259.82	1258.35	1259.01	6559	0	0
2017.08.07	20:00:00	1258.54	1259.91	1257.86	1258.63	6129	0	0
2017.08.07	21:00:00	1258.43	1258.72	1257.07	1258.51	5404	0	0
2017.08.07	22:00:00	1257.10	1258.71	1257.02	1257.23	4624	0	0
2017.08.07	23:00:00	1257.24	1257.87	1257.17	1257.59	2152	0	8
2017.08.08	00:00:00	1257.42	1265.19	1251.56	1260.82	124568	0	0
2017.08.08	01:00:00	1257.25	1258.92	1256.91	1257.44	3490	0	0
2017.08.08	02:00:00	1257.57	1259.02	1256.96	1257.69	5223	0	0
2017.08.08	03:00:00	1258.18	1260.59	1257.43	1258.26	4932	0	0
2017.08.08	04:00:00	1259.99	1260.92	1258.41	1260.10	8406	0	0
2017.08.08	05:00:00	1260.31	1260.93	1259.62	1260.39	6913	0	0
2017.08.08	06:00:00	1259.79	1260.56	1259.73	1259.90	5012	0	0
2017.08.08	07:00:00	1260.04	1260.65	1259.28	1260.12	5073	0	0
2017.08.08	08:00:00	1259.99	1260.56	1259.41	1260.11	6527	0	0
2017.08.08	09:00:00	1259.81	1260.65	1259.16	1259.87	7620	0	0
2017.08.08	10:00:00	1260.15	1261.24	1259.25	1260.19	7891	0	0
2017.08.08	11:00:00	1260.67	1261.29	1260.30	1260.72	5567	0	0
2017.08.08	12:00:00	1260.70	1265.12	1260.63	1260.79	7678	0	0
2017.08.08	13:00:00	1263.94	1265.22	1260.90	1264.03	11560	0	0
2017.08.08	14:00:00	1263.77	1265.19	1261.84	1263.87	11534	0	0
2017.08.08	15:00:00	1262.16	1264.26	1261.39	1262.29	14611	0	0
2017.08.08	16:00:00	1262.46	1263.52	1252.46	1262.55	20838	0	0
2017.08.08	17:00:00	1253.45	1262.04	1251.51	1253.53	27812	0	0
2017.08.08	18:00:00	1253.28	1256.57	1251.58	1253.33	20493	0	0
2017.08.08	19:00:00	1256.04	1258.32	1253.24	1256.15	17108	0	0
2017.08.08	20:00:00	1256.36	1258.47	1255.36	1256.51	12948	0	0
2017.08.08	21:00:00	1255.83	1262.63	1253.77	1256.01	10165	0	0
2017.08.08	22:00:00	1260.91	1262.32	1253.91	1261.07	12739	0	0
2017.08.08	23:00:00	1261.06	1261.53	1259.76	1260.85	5762	0	8
2017.08.09	00:00:00	1265.14	1278.71	1264.66	1276.80	120707	0	0
2017.08.09	01:00:00	1261.91	1262.66	1260.78	1262.00	6202	0	0
2017.08.09	02:00:00	1261.95	1267.09	1261.19	1261.91	8625	0	0
2017.08.09	03:00:00	1266.10	1267.17	1261.30	1266.06	16841	0	0
2017.08.09	04:00:00	1264.93	1265.57	1263.59	1265.06	13235	0	0
2017.08.09	05:00:00	1264.91	1265.64	1264.20	1265.04	9326	0	0
2017.08.09	06:00:00	1265.06	1265.46	1264.33	1265.16	6658	0	0
2017.08.09	07:00:00	1264.58	1265.38	1264.31	1264.65	6663	0	0
2017.08.09	08:00:00	1265.22	1266.51	1264.38	1265.16	10925	0	0
2017.08.09	09:00:00	1266.29	1269.02	1264.65	1266.33	13768	0	0
2017.08.09	10:00:00	1267.96	1269.12	1267.04	1268.00	15861	0	0
2017.08.09	11:00:00	1268.23	1269.16	1267.36	1268.30	14157	0	0
2017.08.09	12:00:00	1267.68	1268.74	1266.44	1267.75	12204	0	0
2017.08.09	13:00:00	1266.76	1269.90	1266.49	1266.97	10806	0	0
2017.08.09	14:00:00	1269.09	1276.11	1266.68	1269.21	15400	0	0
2017.08.09	15:00:00	1274.82	1276.15	1269.89	1274.88	27439	0	0
2017.08.09	16:00:00	1272.18	1275.14	1270.30	1272.35	39162	0	0
2017.08.09	17:00:00	1271.78	1274.81	1270.39	1271.84	23911	0	0
2017.08.09	18:00:00	1272.69	1274.91	1271.06	1272.79	20437	0	0
2017.08.09	19:00:00	1272.72	1274.72	1271.18	1272.85	17568	0	0
2017.08.09	20:00:00	1274.40	1278.63	1271.28	1274.44	19158	0	0
2017.08.09	21:00:00	1276.55	1278.70	1274.10	1276.72	19312	0	0
2017.08.09	22:00:00	1275.84	1277.94	1275.30	1275.95	11548	0	0
2017.08.09	23:00:00	1275.92	1278.07	1275.69	1277.05	5196	0	8
2017.08.10	00:00:00	1276.80	1287.81	1274.65	1286.66	151536	0	0
2017.08.10	01:00:00	1276.69	1278.11	1275.08	1276.77	5941	0	0
2017.08.10	02:00:00	1275.70	1277.01	1274.54	1275.87	9092	0	0
2017.08.10	03:00:00	1275.58	1276.89	1274.58	1275.69	11388	0	0
2017.08.10	04:00:00	1276.10	1277.01	1274.69	1276.11	10684	0	0
2017.08.10	05:00:00	1276.75	1277.12	1275.87	1276.81	8512	0	0
2017.08.10	06:00:00	1276.39	1277.33	1275.99	1276.48	7171	0	0
2017.08.10	07:00:00	1276.70	1279.54	1276.47	1276.90	8029	0	0
2017.08.10	08:00:00	1278.73	1279.68	1276.60	1278.79	13695	0	0
2017.08.10	09:00:00	1278.50	1280.51	1277.89	1278.62	14187	0	0
2017.08.10	10:00:00	1278.46	1280.56	1277.71	1278.50	14824	0	0
2017.08.10	11:00:00	1278.21	1279.48	1277.72	1278.31	9864	0	0
2017.08.10	12:00:00	1279.08	1281.20	1277.87	1279.09	9615	0	0
2017.08.10	13:00:00	1280.76	1281.80	1278.62	1280.79	8501	0	0
2017.08.10	14:00:00	1280.81	1284.73	1280.18	1280.89	16097	0	0
2017.08.10	15:00:00	1284.68	1285.98	1280.43	1284.61	22562	0	0
2017.08.10	16:00:00	1285.57	1287.76	1283.61	1285.72	28904	0	0
2017.08.10	17:00:00	1286.65	1287.80	1283.61	1286.71	27840	0	0
2017.08.10	18:00:00	1284.47	1286.98	1283.49	1284.59	26374	0	0
2017.08.10	19:00:00	1284.19	1285.51	1283.61	1284.29	19867	0	0
2017.08.10	20:00:00	1284.78	1285.55	1283.68	1284.84	15814	0	0
2017.08.10	21:00:00	1284.93	1286.24	1283.78	1285.04	13553	0	0
2017.08.10	22:00:00	1285.57	1286.73	1284.52	1285.64	12732	0	0
2017.08.10	23:00:00	1285.68	1286.77	1284.89	1286.05	4533	0	8
2017.08.11	00:00:00	1286.66	1292.11	1281.30	1288.89	135096	0	0
2017.08.11	01:00:00	1286.54	1287.23	1285.71	1286.70	5353	0	0
2017.08.11	02:00:00	1286.56	1288.48	1286.21	1286.63	5432	0	0
2017.08.11	03:00:00	1287.94	1288.88	1283.85	1288.03	9892	0	0
2017.08.11	04:00:00	1285.67	1288.95	1283.97	1285.78	14141	0	0
2017.08.11	05:00:00	1286.02	1286.76	1284.79	1286.10	8952	0	0
2017.08.11	06:00:00	1285.95	1286.88	1285.17	1286.04	6330	0	0
2017.08.11	07:00:00	1285.85	1286.29	1284.89	1285.98	5182	0	0
2017.08.11	08:00:00	1285.50	1286.36	1283.91	1285.50	10157	0	0
2017.08.11	09:00:00	1285.21	1287.15	1284.03	1285.31	11940	0	0
2017.08.11	10:00:00	1286.67	1288.82	1285.14	1286.66	12993	0	0
2017.08.11	11:00:00	1288.15	1288.95	1286.49	1288.13	11484	0	0
2017.08.11	12:00:00	1287.68	1288.99	1286.77	1287.65	10321	0	0
2017.08.11	13:00:00	1287.46	1288.26	1286.38	1287.54	10157	0	0
2017.08.11	14:00:00	1287.58	1291.97	1283.29	1287.71	16308	0	0
2017.08.11	15:00:00	1286.01	1292.01	1281.22	1286.09	23949	0	0
2017.08.11	16:00:00	1286.56	1287.98	1281.27	1286.69	27280	0	0
2017.08.11	17:00:00	1285.66	1288.17	1285.17	1285.79	20569	0	0
2017.08.11	18:00:00	1287.66	1288.28	1285.82	1287.78	17343	0	0
2017.08.11	19:00:00	1286.97	1288.59	1286.69	1287.01	14444	0	0
2017.08.11	20:00:00	1288.09	1290.00	1286.80	1288.18	13751	0	0
2017.08.11	21:00:00	1289.77	1291.63	1287.94	1289.81	14018	0	0
2017.08.11	22:00:00	1291.12	1291.79	1288.36	1291.23	9010	0	0
2017.08.11	23:00:00	1291.24	1291.46	1288.60	1289.11	3829	0	8
2017.08.13	00:00:00	1289.43	1289.87	1287.78	1288.53	1489	0	0
2017.08.14	00:00:00	1288.55	1289.52	1278.61	1280.87	133800	0	0
2017.08.14	01:00:00	1288.39	1289.90	1287.60	1288.57	5060	0	0
2017.08.14	02:00:00	1288.63	1289.32	1286.49	1288.78	8871	0	0
2017.08.14	03:00:00	1286.78	1289.27	1285.33	1286.83	10997	0	0
2017.08.14	04:00:00	1287.44	1287.89	1285.45	1287.64	9652	0	0
2017.08.14	05:00:00	1287.61	1289.40	1287.27	1287.76	6596	0	0
2017.08.14	06:00:00	1287.93	1289.54	1285.88	1288.02	8860	0	0
2017.08.14	07:00:00	1286.50	1288.19	1285.23	1286.57	8516	0	0
2017.08.14	08:00:00	1286.11	1287.39	1285.00	1286.04	8949	0	0
2017.08.14	09:00:00	1286.84	1287.38	1281.81	1286.93	11975	0	0
2017.08.14	10:00:00	1282.95	1287.47	1280.08	1283.13	14895	0	0
2017.08.14	11:00:00	1281.30	1283.35	1280.14	1281.38	11583	0	0
2017.08.14	12:00:00	1280.87	1282.31	1280.21	1280.97	8913	0	0
2017.08.14	13:00:00	1280.66	1281.62	1278.52	1280.73	9791	0	0
2017.08.14	14:00:00	1280.90	1284.16	1278.63	1281.02	13566	0	0
2017.08.14	15:00:00	1281.47	1284.19	1279.83	1281.59	17920	0	0
2017.08.14	16:00:00	1282.33	1284.53	1279.93	1282.36	20840	0	0
2017.08.14	17:00:00	1284.02	1284.82	1281.69	1284.13	19471	0	0
2017.08.14	18:00:00	1284.58	1285.51	1283.35	1284.61	14140	0	0
2017.08.14	19:00:00	1285.01	1285.59	1280.18	1285.03	12919	0	0
2017.08.14	20:00:00	1280.48	1285.54	1280.24	1280.59	14074	0	0
2017.08.14	21:00:00	1282.16	1282.78	1280.38	1282.24	11193	0	0
2017.08.14	22:00:00	1281.93	1282.87	1280.96	1282.02	6790	0	0
2017.08.14	23:00:00	1282.04	1282.46	1281.26	1281.91	2447	0	8
2017.08.15	00:00:00	1280.85	1281.26	1267.30	1271.77	138971	0	0
2017.08.15	01:00:00	1280.71	1281.96	1278.64	1280.87	3965	0	0
2017.08.15	02:00:00	1279.05	1281.28	1277.61	1279.18	10356	0	0
2017.08.15	03:00:00	1278.23	1279.57	1272.67	1278.34	13527	0	0
2017.08.15	04:00:00	1275.58	1278.05	1273.49	1275.70	13264	0	0
2017.08.15	05:00:00	1275.51	1276.17	1274.47	1275.67	8368	0	0
2017.08.15	06:00:00	1275.51	1276.26	1274.80	1275.62	6276	0	0
2017.08.15	07:00:00	1274.83	1275.92	1272.61	1274.92	4909	0	0
2017.08.15	08:00:00	1273.51	1275.82	1272.71	1273.69	10661	0	0
2017.08.15	09:00:00	1275.58	1276.09	1273.18	1275.58	12229	0	0
2017.08.15	10:00:00	1274.56	1276.03	1273.22	1274.67	11345	0	0
2017.08.15	11:00:00	1274.66	1275.41	1273.67	1274.73	8182	0	0
2017.08.15	12:00:00	1273.94	1275.41	1273.06	1274.00	7463	0	0
2017.08.15	13:00:00	1274.52	1274.74	1272.69	1274.66	7681	0	0
2017.08.15	14:00:00	1273.10	1274.84	1267.66	1273.16	13629	0	0
2017.08.15	15:00:00	1268.01	1273.62	1267.21	1268.21	24132	0	0
2017.08.15	16:00:00	1269.49	1271.67	1267.28	1269.60	24282	0	0
2017.08.15	17:00:00	1271.08	1274.07	1269.24	1271.16	20252	0	0
2017.08.15	18:00:00	1273.22	1274.12	1270.68	1273.31	17084	0	0
2017.08.15	19:00:00	1273.70	1275.06	1272.61	1273.79	11579	0	0
2017.08.15	20:00:00	1273.00	1275.11	1271.43	1273.15	13002	0	0
2017.08.15	21:00:00	1271.53	1273.63	1271.42	1271.58	8173	0	0
2017.08.15	22:00:00	1272.33	1272.96	1271.24	1272.41	6343	0	0
2017.08.15	23:00:00	1272.40	1273.06	1271.00	1271.30	3558	0	8
2017.08.16	00:00:00	1271.78	1284.12	1267.77	1283.87	144282	0	0
2017.08.16	01:00:00	1271.72	1273.31	1271.36	1271.77	3207	0	0
2017.08.16	02:00:00	1272.91	1273.34	1271.33	1272.93	5088	0	0
2017.08.16	03:00:00	1271.80	1273.55	1271.12	1271.92	9781	0	0
2017.08.16	04:00:00	1273.14	1273.92	1271.21	1273.28	7638	0	0
2017.08.16	05:00:00	1272.99	1274.06	1272.69	1273.11	6132	0	0
2017.08.16	06:00:00	1272.87	1273.48	1272.68	1272.99	4220	0	0
2017.08.16	07:00:00	1273.18	1273.52	1272.44	1273.30	4296	0	0
2017.08.16	08:00:00	1272.86	1273.48	1269.84	1272.95	8206	0	0
2017.08.16	09:00:00	1269.85	1273.17	1269.22	1269.97	11608	0	0
2017.08.16	10:00:00	1270.18	1271.17	1269.29	1270.29	13509	0	0
2017.08.16	11:00:00	1270.28	1271.29	1269.62	1270.44	10123	0	0
2017.08.16	12:00:00	1269.95	1271.00	1269.19	1270.09	8444	0	0
2017.08.16	13:00:00	1270.37	1271.09	1269.32	1270.52	7761	0	0
2017.08.16	14:00:00	1270.77	1272.95	1269.39	1270.86	9467	0	0
2017.08.16	15:00:00	1269.48	1273.53	1267.69	1269.47	17286	0	0
2017.08.16	16:00:00	1272.68	1273.67	1267.80	1272.74	24053	0	0
2017.08.16	17:00:00	1272.14	1274.23	1271.54	1272.25	20074	0	0
2017.08.16	18:00:00	1273.58	1274.97	1271.56	1273.66	18578	0	0
2017.08.16	19:00:00	1274.58	1277.88	1271.63	1274.72	18897	0	0
2017.08.16	20:00:00	1276.49	1283.78	1274.96	1276.57	27726	0	0
2017.08.16	21:00:00	1282.36	1283.82	1276.88	1282.46	22894	0	0
2017.08.16	22:00:00	1281.65	1283.10	1281.33	1281.68	8677	0	0
2017.08.16	23:00:00	1281.67	1283.25	1281.67	1282.91	3532	0	8
2017.08.17	00:00:00	1283.87	1290.13	1281.76	1288.71	179969	0	0
2017.08.17	01:00:00	1283.77	1284.13	1282.41	1283.78	3312	0	0
2017.08.17	02:00:00	1282.92	1285.57	1282.45	1282.96	6127	0	0
2017.08.17	03:00:00	1285.29	1289.31	1282.71	1285.25	13933	0	0
2017.08.17	04:00:00	1289.12	1289.38	1285.98	1289.16	15333	0	0
2017.08.17	05:00:00	1287.27	1289.32	1286.65	1287.40	9486	0	0
2017.08.17	06:00:00	1287.19	1287.63	1286.76	1287.27	7465	0	0
2017.08.17	07:00:00	1287.31	1288.19	1286.93	1287.40	6428	0	0
2017.08.17	08:00:00	1287.50	1288.31	1286.21	1287.52	10547	0	0
2017.08.17	09:00:00	1287.80	1290.07	1286.32	1287.89	14179	0	0
2017.08.17	10:00:00	1288.37	1290.13	1286.47	1288.45	13510	0	0
2017.08.17	11:00:00	1287.00	1288.92	1285.00	1287.11	11881	0	0
2017.08.17	12:00:00	1285.25	1287.45	1283.54	1285.36	11945	0	0
2017.08.17	13:00:00	1285.34	1287.04	1283.04	1285.40	14995	0	0
2017.08.17	14:00:00	1285.75	1287.15	1283.15	1285.92	18423	0	0
2017.08.17	15:00:00	1284.32	1286.62	1283.66	1284.43	23724	0	0
2017.08.17	16:00:00	1286.18	1289.51	1281.38	1286.30	30557	0	0
2017.08.17	17:00:00	1283.93	1289.63	1281.69	1284.02	32784	0	0
2017.08.17	18:00:00	1285.02	1287.46	1281.99	1285.24	25795	0	0
2017.08.17	19:00:00	1286.85	1287.96	1284.53	1286.91	22918	0	0
2017.08.17	20:00:00	1284.89	1288.05	1284.67	1284.97	18520	0	0
2017.08.17	21:00:00	1286.35	1289.25	1284.89	1286.46	15921	0	0
2017.08.17	22:00:00	1288.54	1289.28	1286.66	1288.60	13944	0	0
2017.08.17	23:00:00	1288.61	1288.82	1287.47	1287.77	4913	0	8
